time,current[mA],RANGE1[V],RANGE2[V],RANGE3[V],RANGE4[V],24bit[bin]
14:07:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:08:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732868
14:08:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:08:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:08:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:08:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:08:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:09:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:09:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732832
14:09:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732839
14:09:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:09:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732851
14:09:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:10:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732832
14:10:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
14:10:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732837
14:10:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732824
14:10:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732833
14:10:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732824
14:11:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732838
14:11:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732831
14:11:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732826
14:11:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732818
14:11:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732865
14:11:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732860
14:12:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732867
14:12:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:12:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:12:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732840
14:12:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:12:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732834
14:13:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732852
14:13:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
14:13:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:13:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:13:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:13:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732828
14:14:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732871
14:14:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732835
14:14:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:14:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:14:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732827
14:14:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732837
14:15:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:15:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
14:15:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:15:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732837
14:15:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:15:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:16:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:16:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732844
14:16:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732829
14:16:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732827
14:16:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732840
14:16:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:17:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732826
14:17:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732833
14:17:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732826
14:17:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
14:17:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:17:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732874
14:18:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732844
14:18:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
14:18:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
14:18:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:18:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732840
14:18:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:19:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:19:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:19:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:19:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:19:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732838
14:19:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:20:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
14:20:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732851
14:20:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732875
14:20:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:20:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:20:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:21:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:21:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732839
14:21:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:21:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732857
14:21:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732851
14:21:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:22:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:22:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:22:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732895
14:22:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:22:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732868
14:22:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:23:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:23:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:23:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:23:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732831
14:23:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:23:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:24:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:24:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732865
14:24:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
14:24:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732829
14:24:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732851
14:24:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
14:25:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:25:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732860
14:25:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:25:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732842
14:25:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732852
14:25:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732871
14:26:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732871
14:26:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
14:26:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732843
14:26:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:26:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732871
14:26:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:27:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:27:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732837
14:27:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732840
14:27:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732852
14:27:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732819
14:27:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732842
14:28:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732868
14:28:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732841
14:28:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732880
14:28:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732852
14:28:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:28:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732837
14:29:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732880
14:29:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:29:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732865
14:29:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
14:29:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:29:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732842
14:30:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732860
14:30:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:30:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:30:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:30:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732842
14:30:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732843
14:31:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732845
14:31:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
14:31:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:31:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732877
14:31:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:31:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:32:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732871
14:32:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732870
14:32:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
14:32:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:32:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:32:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:33:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732891
14:33:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732886
14:33:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732883
14:33:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:33:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732887
14:33:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:34:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732892
14:34:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732876
14:34:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732886
14:34:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:34:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732865
14:34:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732882
14:35:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732885
14:35:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:35:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732873
14:35:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:35:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:35:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732860
14:36:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732833
14:36:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:36:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:36:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:36:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:36:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732844
14:37:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732839
14:37:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732851
14:37:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:37:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:37:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:37:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732905
14:38:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732880
14:38:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732870
14:38:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732879
14:38:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732890
14:38:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732870
14:38:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
14:39:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732876
14:39:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:39:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732873
14:39:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732876
14:39:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:39:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732868
14:40:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:40:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:40:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:40:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732869
14:40:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:40:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:41:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:41:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732844
14:41:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:41:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:41:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732877
14:41:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732841
14:42:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:42:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732844
14:42:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:42:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732829
14:42:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:42:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:43:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732830
14:43:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:43:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732842
14:43:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
14:43:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:43:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:44:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:44:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:44:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:44:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:44:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:44:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
14:45:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732891
14:45:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732857
14:45:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732894
14:45:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732899
14:45:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732899
14:45:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732873
14:46:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732860
14:46:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:46:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:46:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:46:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732885
14:46:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:47:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:47:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732883
14:47:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732886
14:47:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:47:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732870
14:47:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:48:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:48:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:48:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:48:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732868
14:48:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:48:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732880
14:49:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732882
14:49:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732857
14:49:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:49:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:49:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:49:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:50:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:50:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
14:50:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:50:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:50:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732877
14:50:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:51:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732897
14:51:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:51:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732886
14:51:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732886
14:51:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732841
14:51:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732827
14:52:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:52:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:52:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
14:52:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732841
14:52:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:52:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
14:53:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:53:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732883
14:53:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:53:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:53:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
14:53:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
14:54:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732868
14:54:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:54:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732843
14:54:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732865
14:54:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732872
14:54:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:55:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732876
14:55:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732840
14:55:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732859
14:55:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732860
14:55:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732876
14:55:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732875
14:56:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
14:56:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
14:56:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732844
14:56:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
14:56:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:56:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
14:57:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
14:57:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732888
14:57:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
14:57:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732842
14:57:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732879
14:57:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732836
14:58:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732873
14:58:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732838
14:58:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732839
14:58:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
14:58:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732881
14:58:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732866
14:59:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732867
14:59:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732857
14:59:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732862
14:59:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732875
14:59:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732851
14:59:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732867
15:00:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732841
15:00:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
15:00:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732855
15:00:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732864
15:00:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732849
15:00:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732839
15:01:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732832
15:01:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732850
15:01:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732841
15:01:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
15:01:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732873
15:01:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732861
15:02:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732858
15:02:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732869
15:02:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732886
15:02:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732863
15:02:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732846
15:02:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732848
15:03:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
15:03:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732847
15:03:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732854
15:03:39,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732853
15:03:49,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732845
15:03:59,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732852
15:04:09,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
15:04:19,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732835
15:04:29,0.009,4.40E-01,4.41E+00,5.67E+00,5.65E+00,732856
